,state,county,Per Capita Income 2021,Adjusted Per Capita Personal Income 2021,Count of Associate Degrees,Count of Bachelor Degrees or Higher,Percent of No College,Percent of Associate Degrees,Percent of Bachelor Degrees of Higher,costIndex,Lat,Lng
1968,MS,"Montgomery, MS",41252,49522.21,2061,1329,51.78000000000001,29.32,18.9,83.3,31.6418345,-90.4195383
1969,MS,"Leflore, MS",48265,57941.18,4856,3330,53.74,27.44,18.82,83.3,33.6937282,-90.054808
1970,MS,"Sharkey, MS",50467,60584.63,792,564,55.33,26.09,18.58,83.3,33.9051144,-90.2648109
1971,MS,"Pontotoc, MS",41866,50259.3,6516,3831,50.75999999999999,31.01,18.23,83.3,34.2478831,-88.998673
1972,MS,"Webster, MS",44543,53472.99,1942,1185,52.76,29.34,17.9,83.3,33.2176253,-88.9836714
1973,MS,"Alcorn, MS",44255,53127.25,7917,4562,51.11999999999999,31.01,17.87,83.3,31.8779382,-91.1392755
1974,MS,"Adams, MS",42911,51513.81,5658,3874,56.25,25.97,17.78,83.3,32.1598736,-90.5606536
1975,MS,"Coahoma, MS",44714,53678.27,5266,2534,45.42,36.85,17.73,83.3,34.3667731,-90.5231561
1976,MS,"Lawrence, MS",42275,50750.3,2523,1522,52.93,29.36,17.71,83.3,32.3251443,-89.2328394
1977,MS,"Simpson, MS",44174,53030.01,5959,3189,49.97,32.59,17.44,83.3,31.8423803,-89.337007
1978,MS,"Tate, MS",44749,53720.29,6599,3214,47.42,35.36,17.22,83.3,34.6391136,-89.9335244
1979,MS,"Copiah, MS",39166,47018.01,6148,3167,50.58,32.62,16.8,83.3,31.8563532,-90.4798717
1980,MS,"Newton, MS",41367,49660.26,5030,2263,46.75,36.73,16.52,83.3,32.3212554,-89.1633929
1981,MS,"Sunflower, MS",37950,45558.22,4550,2864,57.33999999999999,26.18,16.48,83.3,33.5428954,-90.5370327
1982,MS,"Panola, MS",42074,50509.0,6725,3693,53.94,29.73,16.33,83.3,34.316272,-89.915389
1983,MS,"Monroe, MS",44332,53219.69,7061,4051,55.24,28.44,16.32,83.3,31.4715604,-90.8267679
1984,MS,"Winston, MS",43238,51906.36,3825,2029,53.54,30.36,16.1,83.3,33.2704022,-88.8361659
1985,MS,"Pike, MS",37461,44971.19,7914,4077,52.86,31.11,16.03,83.3,31.1712493,-90.4093394
1986,MS,"Leake, MS",39087,46923.17,4157,2361,56.03000000000001,28.04,15.93,83.3,32.7401114,-89.5241292
1987,MS,"Lincoln, MS",44688,53647.06,7620,3687,51.69,32.56,15.75,83.3,32.73208,-90.46037
1988,MS,"Walthall, MS",39169,47021.61,1960,1504,64.19,20.26,15.55,83.3,33.6073419,-89.277291
1989,MS,"Tunica, MS",41904,50304.92,1823,975,56.04,28.64,15.32,83.3,34.6845102,-90.382877
1990,MS,"Attala, MS",42044,50472.99,3914,1835,52.41,32.4,15.19,83.3,33.0777868,-89.5680661
1991,MS,"Stone, MS",39547,47475.39,4233,1868,50.51,34.34,15.15,83.3,30.7843863,-89.1342764
1992,MS,"Jasper, MS",46041,55271.31,3481,1686,54.31,30.78,14.91,83.3,32.0216075,-89.1132111
1993,MS,"Covington, MS",45169,54224.49,4117,1821,52.05999999999999,33.24,14.7,83.3,31.6143213,-89.5278045
1994,MS,"Humphreys, MS",43981,52798.32,1401,783,59.050000000000004,26.27,14.68,83.3,32.0804323,-90.8409367
1995,MS,"Pearl River, MS",43214,51877.55,15333,5602,45.28,40.08,14.64,83.3,32.7834624,-89.2278492
1996,MS,"Carroll, MS",44908,53911.16,2755,1091,48.82000000000001,36.66,14.52,83.3,33.4230182,-89.9110025
1997,MS,"Jefferson Davis, MS",36241,43506.6,2577,1130,53.519999999999996,32.31,14.17,83.3,31.5576951,-89.8386843
1998,MS,"George, MS",39807,47787.52,5396,2241,51.78000000000001,34.07,14.15,83.3,32.8501303,-90.7017634
1999,MS,"Wilkinson, MS",36890,44285.71,1214,868,66.06,19.79,14.15,83.3,31.3904517,-90.4095401
2000,MS,"Prentiss, MS",37701,45259.3,6128,2385,49.92,36.05,14.03,83.3,31.5985012,-89.8670229
2001,MS,"Union, MS",41155,49405.76,5949,2680,54.9,31.09,14.01,83.3,32.5715272,-89.1214478
2002,MS,"Tippah, MS",44301,53182.47,4257,1993,56.46,29.66,13.88,83.3,34.7296814,-88.9119403
2003,MS,"Marshall, MS",43724,52489.8,7354,3398,56.080000000000005,30.04,13.88,83.3,34.7329208,-89.4725635
2004,MS,"Itawamba, MS",41579,49914.77,5168,2185,53.279999999999994,32.84,13.88,83.3,34.2774018,-88.3713687
2005,MS,"Neshoba, MS",43915,52719.09,6442,2534,51.67,34.69,13.64,83.3,32.6234704,-89.1381155
2006,MS,"Smith, MS",46337,55626.65,3122,1442,58.7,28.25,13.05,83.3,31.7571068,-89.5697913
2007,MS,"Clarke, MS",43918,52722.69,3515,1390,54.510000000000005,32.6,12.89,83.3,32.0396256,-88.7003965
2008,MS,"Marion, MS",43035,51662.67,5300,2186,55.919999999999995,31.21,12.87,83.3,32.4173638,-88.6478207
2009,MS,"Franklin, MS",40443,48551.02,1895,677,52.28,35.16,12.56,83.3,31.4215584,-91.0981606
2010,MS,"Chickasaw, MS",41179,49434.57,3157,1411,59.620000000000005,27.91,12.47,83.3,33.9137474,-88.9357382
2011,MS,"Kemper, MS",38314,45995.2,2072,801,55.63,32.0,12.37,83.3,32.7307497,-88.6604179
2012,MS,"Yalobusha, MS",41761,50133.25,2433,1061,59.86,27.95,12.19,83.3,34.0213455,-89.6991703
2013,MS,"Amite, MS",39407,47307.32,2605,1086,59.35,28.69,11.96,83.3,31.1729865,-90.8217568
2014,MS,"Noxubee, MS",44360,53253.3,1832,812,61.11,26.95,11.94,83.3,33.1190254,-88.5916703
2015,MS,"Tishomingo, MS",41457,49768.31,4180,1615,57.67,30.53,11.8,83.3,34.6367608,-88.2317103
2016,MS,"Yazoo, MS",36515,43835.53,5195,2283,61.36,26.84,11.8,83.3,32.770896,-90.4120889
2017,MS,"Holmes, MS",36339,43624.25,3199,1278,59.080000000000005,29.24,11.68,83.3,33.1018124,-90.0656168
2018,MS,"Tallahatchie, MS",41558,49889.56,3154,1114,56.489999999999995,32.15,11.36,83.3,33.9414425,-90.1577411
2019,MS,"Calhoun, MS",43222,51887.15,3093,1110,57.28999999999999,31.43,11.28,83.3,32.2676456,-89.1517261
2020,MS,"Scott, MS",37792,45368.55,5860,2074,56.95,31.8,11.25,83.3,33.5917794,-91.0742748
2021,MS,"Quitman, MS",41682,50038.42,1414,530,59.11000000000001,29.74,11.15,83.3,32.0401499,-88.7281
2022,MS,"Greene, MS",33133,39775.51,3073,1080,57.620000000000005,31.36,11.02,83.3,31.2049136,-88.6429687
2023,MS,"Perry, MS",40243,48310.92,2496,830,59.17,30.64,10.19,83.3,30.7207466,-89.1414364
2024,MS,"Benton, MS",41767,50140.46,1852,598,58.53000000000001,31.35,10.12,83.3,32.8265223,-90.259533
2025,MS,"Issaquena, MS",34832,41815.13,271,34,69.53,27.07,3.4,83.3,32.7776309,-90.9339919
2026,RI,"Newport, RI",84054,71718.43,15155,30408,25.5,24.78,49.72,117.2,41.4899827,-71.3137707
2027,RI,"Bristol, RI",87810,74923.21,7373,16901,29.369999999999997,21.45,49.18,117.2,41.6770463,-71.2661597
2028,RI,"Washington, RI",77855,66429.18,23176,40000,27.380000000000003,26.64,45.98,117.2,41.6884336,-71.5667291
2029,RI,"Kent, RI",67906,57940.27,37677,39787,36.37,30.95,32.68,117.2,41.6722912,-71.602762
2030,RI,"Providence, RI",56429,48147.61,110729,132548,44.35,25.33,30.32,117.2,41.8239891,-71.4128343
2031,CT,"Fairfield, CT",127391,104762.34,132517,316013,30.58,20.51,48.91,121.6,41.1412078,-73.2637258
2032,CT,"Middlesex, CT",74453,61227.8,32379,51145,30.250000000000007,27.04,42.71,121.6,41.4510811,-72.5528113
2033,CT,"Tolland, CT",63722,52402.96,25001,40924,31.699999999999996,25.9,42.4,121.6,41.8700166,-72.3677153
2034,CT,"Hartford, CT",70168,57703.95,157935,240369,36.190000000000005,25.3,38.51,121.6,41.764582,-72.6908547
2035,CT,"New Haven, CT",64643,53160.36,145299,215189,39.720000000000006,24.3,35.98,121.6,41.3082138,-72.9250518
2036,CT,"Litchfield, CT",74852,61555.92,37974,48299,35.95,28.19,35.86,121.6,41.747319,-73.1887243
2037,CT,"New London, CT",63877,52530.43,56375,64656,35.65,29.97,34.38,121.6,41.3556187,-72.0997804
2038,CT,"Windham, CT",55261,45444.9,24794,19405,46.010000000000005,30.29,23.7,121.6,41.6993535,-72.1578243
2039,SD,"Clay, SD",47288,46819.8,1628,3466,28.120000000000005,22.97,48.91,101.0,42.9190617,-96.9712933
2040,SD,"Brookings, SD",53860,53326.73,5469,7960,28.72,29.03,42.25,101.0,44.311461,-96.79844
2041,SD,"Lincoln, SD",77245,76480.2,12649,13966,30.14,33.2,36.66,101.0,43.2724187,-96.7387762
2042,SD,"Hughes, SD",61666,61055.45,3812,4456,32.07000000000001,31.32,36.61,101.0,44.4047339,-99.946102
2043,SD,"Lawrence, SD",60510,59910.89,5879,6299,32.410000000000004,32.63,34.96,101.0,44.3501591,-103.8248538
2044,SD,"Minnehaha, SD",69693,69002.97,41852,42459,33.18,33.17,33.65,101.0,43.6680284,-96.7837626
2045,SD,"Lake, SD",69817,69125.74,2619,2895,36.949999999999996,29.95,33.1,101.0,44.0188394,-97.1267291
2046,SD,"Brown, SD",66044,65390.1,8232,8166,36.32999999999999,31.96,31.71,101.0,45.5832968,-98.3674786
2047,SD,"Pennington, SD",64035,63400.99,25407,24479,35.42,32.89,31.69,101.0,43.9955746,-102.7854668
2048,SD,"Union, SD",134811,133476.24,3727,3275,35.14999999999999,34.52,30.33,101.0,42.8717888,-96.6772947
2049,SD,"Jones, SD",86307,85452.48,164,186,44.96000000000001,25.79,29.25,101.0,43.9667174,-100.6853793
2050,SD,"Faulk, SD",80152,79358.42,609,485,35.53,35.89,28.58,101.0,45.0743643,-99.1739778
2051,SD,"Stanley, SD",78300,77524.75,689,645,40.970000000000006,30.49,28.54,101.0,44.4189684,-100.802728
2052,SD,"Campbell, SD",79723,78933.66,334,313,41.56,30.17,28.27,101.0,45.7560544,-100.0441548
2053,SD,"Yankton, SD",59224,58637.62,5011,4239,41.760000000000005,31.55,26.69,101.0,42.8712938,-97.3967011
2054,SD,"Brule, SD",59267,58680.2,1034,931,44.06999999999999,29.43,26.5,101.0,43.6848301,-99.0538876
2055,SD,"Turner, SD",73093,72369.31,1985,1515,39.33999999999999,34.4,26.26,101.0,43.3256378,-97.136978
2056,SD,"Spink, SD",76434,75677.23,1413,1172,42.22,31.58,26.2,101.0,44.9438314,-98.3730958
2057,SD,"Meade, SD",50972,50467.33,7278,4885,34.99,38.9,26.11,101.0,44.5263375,-102.6463435
2058,SD,"Davison, SD",59258,58671.29,4409,3508,41.25999999999999,32.71,26.03,101.0,43.6660467,-98.1383168
2059,SD,"Edmunds, SD",77988,77215.84,883,681,40.56,33.56,25.88,101.0,45.4163408,-99.2220208
2060,SD,"Marshall, SD",72571,71852.48,1240,888,38.12,36.06,25.82,101.0,45.7619018,-97.6300108
2061,SD,"Moody, SD",65719,65068.32,1581,1120,39.01,35.7,25.29,101.0,43.998215,-96.6671385
2062,SD,"Harding, SD",60414,59815.84,300,212,40.250000000000014,35.01,24.74,101.0,45.5509163,-103.4791412
2063,SD,"McCook, SD",67402,66734.65,1087,895,45.55,29.86,24.59,101.0,43.6719795,-97.37153
2064,SD,"McPherson, SD",65047,64402.97,450,389,49.36,27.16,23.48,101.0,45.7350535,-99.2473056
2065,SD,"Potter, SD",87031,86169.31,525,379,44.02000000000001,32.51,23.47,101.0,45.0764805,-99.9607952
2066,SD,"Beadle, SD",55409,54860.4,3344,2882,49.32,27.22,23.46,101.0,44.4157764,-98.2751583
2067,SD,"Kingsbury, SD",70430,69732.67,1045,812,46.55,30.08,23.37,101.0,44.3631469,-97.4882433
2068,SD,"Custer, SD",59756,59164.36,2369,1634,43.17,33.63,23.2,101.0,43.766651,-103.598806
2069,SD,"Lyman, SD",57365,56797.03,746,555,45.919999999999995,31.01,23.07,101.0,43.9176386,-99.8581638
2070,SD,"Hutchinson, SD",65945,65292.08,1683,1148,43.480000000000004,33.6,22.92,101.0,43.3271413,-97.7396791
2071,SD,"Deuel, SD",62580,61960.4,1033,683,42.940000000000005,34.35,22.71,101.0,44.7554353,-96.671551
2072,SD,"Hyde, SD",70095,69400.99,381,246,42.16,35.15,22.69,101.0,44.5103405,-99.4936719
2073,SD,"Grant, SD",63935,63301.98,1535,1113,46.63,30.94,22.43,101.0,45.1690114,-96.7057561
2074,SD,"Bennett, SD",46894,46429.7,622,418,44.27,33.33,22.4,101.0,43.1854085,-101.655263
2075,SD,"Hand, SD",75506,74758.42,839,480,38.48,39.13,22.39,101.0,44.5405047,-99.0053027
2076,SD,"Day, SD",65558,64908.91,1279,877,45.72,32.2,22.08,101.0,45.3658879,-97.6152661
2077,SD,"Sully, SD",106241,105189.11,373,214,40.099999999999994,38.06,21.84,101.0,44.7173891,-100.0690149
2078,SD,"Hamlin, SD",57440,56871.29,1106,806,48.19999999999999,29.96,21.84,101.0,44.6754502,-97.2005816
2079,SD,"Walworth, SD",58681,58100.0,1023,819,51.559999999999995,26.9,21.54,101.0,45.4043853,-100.0072972
2080,SD,"Butte, SD",45885,45430.69,2012,1510,49.93000000000001,28.6,21.47,101.0,44.9121731,-103.5267067
2081,SD,"Gregory, SD",57305,56737.62,1009,632,44.3,34.25,21.45,101.0,43.232223,-99.430383
2082,SD,"Jerauld, SD",62655,62034.65,422,322,50.790000000000006,27.91,21.3,101.0,44.0797601,-98.6182042
2083,SD,"Perkins, SD",50692,50190.1,726,435,44.44999999999999,34.74,20.81,101.0,45.5288022,-102.5053545
2084,SD,"Tripp, SD",60022,59427.72,1009,784,52.61,26.67,20.72,101.0,43.3235158,-99.8941094
2085,SD,"Bon Homme, SD",47665,47193.07,1656,1026,46.85000000000001,32.82,20.33,101.0,43.0067408,-97.8721324
2086,SD,"Aurora, SD",54512,53972.28,572,364,47.74,31.94,20.32,101.0,44.284135,-96.685606
2087,SD,"Charles Mix, SD",50673,50171.29,1825,1168,48.16,31.61,20.23,101.0,43.2257871,-98.6162758
2088,SD,"Miner, SD",65438,64790.1,442,310,51.24,28.66,20.1,101.0,44.0129518,-97.6043451
2089,SD,"Codington, SD",59387,58799.01,6845,3841,44.33999999999999,35.65,20.01,101.0,44.9695646,-97.1976513
2090,SD,"Fall River, SD",51225,50717.82,1798,1032,45.97,34.33,19.7,101.0,43.2264954,-103.5791473
2091,SD,"Sanborn, SD",64677,64036.63,499,316,49.529999999999994,30.9,19.57,101.0,44.0089691,-98.0834349
2092,SD,"Clark, SD",71383,70676.24,775,470,50.0,31.12,18.88,101.0,44.877743,-97.733141
2093,SD,"Douglas, SD",67626,66956.44,783,361,42.36,39.45,18.19,101.0,43.3969325,-98.3406673
2094,SD,"Dewey, SD",54255,53717.82,971,539,51.81999999999999,30.98,17.2,101.0,45.1788983,-100.8592127
2095,SD,"Roberts, SD",50205,49707.92,2520,1099,45.53,37.93,16.54,101.0,45.6000291,-97.0000238
2096,SD,"Haakon, SD",74530,73792.08,450,214,49.040000000000006,34.54,16.42,101.0,44.2887741,-101.5756888
2097,SD,"Hanson, SD",77579,76810.89,869,341,42.73,41.13,16.14,101.0,43.6615541,-97.7945361
2098,SD,"Corson, SD",38834,38449.5,774,365,49.67,34.2,16.13,101.0,45.7135207,-101.1797766
2099,SD,"Ziebach, SD",30532,30229.7,491,264,53.96,29.94,16.1,101.0,44.9241074,-101.7110445
2100,SD,"Jackson, SD",39102,38714.85,604,292,53.78999999999999,31.15,15.06,101.0,43.668546,-101.6595883
2101,SD,"Todd, SD",35663,35309.9,1564,682,54.78999999999999,31.48,13.73,101.0,43.184924,-100.7438395
2102,SD,"Mellette, SD",43805,43371.29,384,174,57.54,29.22,13.24,101.0,45.15442,-98.497594
2103,SD,"Oglala Lakota, SD",34333,33993.07,2770,816,51.4,37.54,11.06,101.0,43.2977026,-102.5637516
2104,SD,"Buffalo, SD",32773,32448.51,329,83,59.93,32.0,8.07,101.0,45.5841637,-103.5460251
2105,ME,"Cumberland, ME",73972,64323.48,54839,102916,26.35000000000001,25.6,48.05,115.0,43.7966548,-70.2581692
2106,ME,"Sagadahoc, ME",59843,52037.39,7180,10048,35.93,26.7,37.37,115.0,43.9900158,-69.8654643
2107,ME,"Lincoln, ME",59613,51837.39,6514,9559,39.26,24.62,36.12,115.0,45.3622432,-68.504716
2108,ME,"Hancock, ME",60105,52265.22,11755,14786,36.85,27.97,35.18,115.0,44.529311,-68.253937
2109,ME,"Knox, ME",59420,51669.57,8143,10334,38.839999999999996,26.95,34.21,115.0,44.5180521,-69.2021949
2110,ME,"York, ME",62355,54221.74,48853,49042,35.77,32.05,32.18,115.0,43.1520973,-70.6493185
2111,ME,"Waldo, ME",51757,45006.09,8681,9305,39.0,29.44,31.56,115.0,44.5125736,-69.0761484
2112,ME,"Kennebec, ME",53658,46659.13,26981,25904,40.120000000000005,30.55,29.33,115.0,44.6684111,-67.46388
2113,ME,"Penobscot, ME",50480,43895.65,33437,30954,40.55,30.87,28.58,115.0,44.4645203,-68.7111393
2114,ME,"Franklin, ME",47206,41048.7,6223,5727,45.099999999999994,28.59,26.31,115.0,44.5870207,-68.2322375
2115,ME,"Washington, ME",49280,42852.17,6739,5505,47.02,29.16,23.82,115.0,44.2736859,-69.3672657
2116,ME,"Androscoggin, ME",49766,43274.78,24819,17097,44.30000000000001,32.98,22.72,115.0,44.1402839,-70.196395
2117,ME,"Oxford, ME",45332,39419.13,12893,8932,49.59,29.78,20.63,115.0,44.131957,-70.493774
2118,ME,"Aroostook, ME",49883,43376.52,16447,9897,47.38000000000001,32.85,19.77,115.0,46.6847962,-68.4701132
2119,ME,"Piscataquis, ME",48987,42597.39,4075,2430,49.919999999999995,31.37,18.71,115.0,45.8358193,-69.2923096
2120,ME,"Somerset, ME",46860,40747.83,11649,6739,51.099999999999994,30.98,17.92,115.0,44.99867,-70.05367
2121,MO,"Boone, MO",54522,60714.92,28708,51964,25.93,26.36,47.71,89.8,39.0153926,-92.3307534
2122,MO,"St. Louis, MO",81829,91123.61,195646,307398,27.27000000000001,28.29,44.44,89.8,38.6319657,-90.2428756
2123,MO,"Platte, MO",63771,71014.48,21212,30181,26.78,30.22,43.0,89.8,39.3770348,-94.7716306
2124,MO,"St. Charles, MO",61752,68766.15,84532,110915,28.18,31.06,40.76,89.8,38.783855,-90.481677
2125,MO,"Cole, MO",54941,61181.51,14593,18796,36.85000000000001,27.6,35.55,89.8,38.5189519,-92.2956433
2126,MO,"Clay, MO",56118,62492.2,54304,54878,34.64000000000001,32.51,32.85,89.8,39.3187409,-94.4046405
2127,MO,"Jackson, MO",53112,59144.77,148273,153485,36.85,31.03,32.12,89.8,37.3828316,-89.6684487
2128,MO,"Cape Girardeau, MO",48732,54267.26,14307,16170,39.92999999999999,28.2,31.87,89.8,37.3034933,-89.5230357
2129,MO,"Greene, MO",51220,57037.86,63165,60184,35.46000000000001,33.05,31.49,89.8,37.2671929,-93.3465486
2130,MO,"Adair, MO",37898,42202.67,3403,4280,43.96000000000001,24.82,31.22,89.8,40.2522575,-92.3765782
2131,MO,"Christian, MO",48509,54018.93,19721,18058,35.83,33.5,30.67,89.8,36.9586087,-93.1692896
2132,MO,"Phelps, MO",44205,49226.06,8245,8329,40.47,29.61,29.92,89.8,37.913292,-91.8168126
2133,MO,"Johnson, MO",46526,51810.69,10479,9339,37.46000000000001,33.07,29.47,89.8,38.7295547,-93.8161034
2134,MO,"Howard, MO",46854,52175.95,1608,1880,46.75,24.55,28.7,89.8,39.1321077,-92.7181732
2135,MO,"Pulaski, MO",44759,49842.98,10792,8157,35.54,36.71,27.75,89.8,37.8402606,-92.2248398
2136,MO,"Nodaway, MO",39258,43717.15,3471,3405,44.75,27.89,27.36,89.8,40.3483437,-94.8723663
2137,MO,"Cass, MO",54020,60155.9,23891,19312,39.599999999999994,33.4,27.0,89.8,38.6585427,-94.3721539
2138,MO,"Andrew, MO",50693,56451.0,3634,3251,43.75,29.69,26.56,89.8,39.9845508,-94.8090258
2139,MO,"Marion, MO",47304,52677.06,5592,4773,46.21000000000001,29.02,24.77,89.8,38.6908657,-92.3662985
2140,MO,"Callaway, MO",46191,51437.64,9042,7246,47.28,29.27,23.45,89.8,38.8491265,-91.9257607
2141,MO,"Atchison, MO",54179,60332.96,1036,872,50.33,26.97,22.7,89.8,39.590388,-94.540061
2142,MO,"Jasper, MO",43859,48840.76,23521,18021,47.7,29.61,22.69,89.8,37.176515,-94.3103412
2143,MO,"Saline, MO",44067,49072.38,3779,3364,52.120000000000005,25.33,22.55,89.8,39.1256186,-93.2300648
2144,MO,"Cooper, MO",47383,52765.03,3590,2683,47.74,29.91,22.35,89.8,38.8452595,-92.8249579
2145,MO,"Camden, MO",53779,59887.53,11038,7762,46.11,31.64,22.25,89.8,38.0323133,-92.7638327
2146,MO,"Clinton, MO",48730,54265.03,3893,3115,50.589999999999996,27.45,21.96,89.8,38.3686325,-93.7782689
2147,MO,"Buchanan, MO",46362,51628.06,17726,13077,48.46000000000001,29.66,21.88,89.8,39.6733203,-94.794829
